UTC,weather,pm25,temp
1927,2.0,108.0,275.15
1928,2.0,108.0,275.15
1929,2.0,108.0,276.15
1930,2.0,108.0,276.15
1931,2.0,114.0,276.15
1932,2.0,114.0,276.65
1933,2.0,114.0,277.15
1934,2.0,114.0,277.15
1935,2.0,114.0,277.65
1936,2.0,114.0,278.15
1937,2.0,122.0,278.15
1938,2.0,122.0,278.15
1939,2.0,122.0,278.15
1940,2.0,122.0,278.65
1941,2.0,122.0,279.15
1942,2.0,122.0,279.15
1943,2.0,131.0,279.15
1944,2.0,131.0,279.15
1945,2.0,131.0,280.15
1946,2.0,131.0,280.15
1947,2.0,131.0,280.15
1948,2.0,131.0,280.15
1949,2.0,128.0,280.15
1950,2.0,128.0,280.15
1951,2.0,128.0,280.65
1952,2.0,128.0,280.15
1953,2.0,128.0,280.15
1954,2.0,128.0,281.15
1955,2.0,125.0,281.15
1956,2.0,125.0,281.15
1957,2.0,125.0,281.15
1958,2.0,125.0,281.15
1959,2.0,125.0,281.15
1960,2.0,125.0,281.65
1961,2.0,121.0,281.15
1962,2.0,121.0,281.15
1963,2.0,121.0,281.15
1964,2.0,121.0,281.15
1965,2.0,121.0,281.15
1966,2.0,121.0,281.15
1967,2.0,123.0,281.15
1968,2.0,123.0,281.15
1969,2.0,123.0,281.15
1970,2.0,123.0,281.15
1971,2.0,123.0,281.15
1972,2.0,123.0,281.15
1973,2.0,123.0,281.15
1974,2.0,123.0,281.15
1975,2.0,123.0,281.15
1976,2.0,123.0,281.15
1977,2.0,123.0,280.65
1978,2.0,126.0,280.15
1979,2.0,130.0,280.15
1980,2.0,130.0,280.15
1981,2.0,130.0,280.15
1982,2.0,130.0,280.15
1983,2.0,130.0,280.15
1984,2.0,130.0,280.15
1985,2.0,129.0,280.15
1986,2.0,129.0,280.15
1987,2.0,129.0,280.15
1988,2.0,129.0,280.15
1989,2.0,129.0,280.15
1990,2.0,129.0,280.15
1991,2.0,129.0,280.15
1992,2.0,129.0,280.15
1993,2.0,129.0,280.15
1994,2.0,129.0,280.15
1995,2.0,129.0,280.15
1996,2.0,135.0,280.15
1997,2.0,141.0,280.15
1998,2.0,141.0,280.15
1999,2.0,141.0,280.15
2000,2.0,141.0,280.15
2001,2.0,141.0,280.15
2002,2.0,141.0,280.15
2003,2.0,141.0,280.15
2004,2.0,153.0,280.15
2005,3.0,153.0,280.15
2006,3.0,153.0,280.15
2007,3.0,153.0,280.15
2008,3.0,153.0,279.15
2009,3.0,159.5,279.65
2010,3.0,166.0,280.15
2011,3.0,166.0,279.15
2012,3.0,166.0,279.15
2013,3.0,166.0,279.15
2014,3.0,166.0,279.15
2015,3.0,167.333333333,278.983333333
2016,3.0,168.666666667,278.816666667
2017,3.0,170.0,278.65
2018,3.0,171.333333333,278.483333333
2019,3.0,172.666666667,278.316666667
2020,3.0,174.0,278.15
2021,3.0,176.0,278.15
2022,3.0,176.0,278.15
2023,3.0,176.0,278.15
2024,3.0,176.0,278.15
2025,3.0,176.0,278.15
2026,3.0,176.0,278.15
2027,3.0,188.0,278.15
2028,3.0,188.0,278.15
2029,3.0,188.0,278.15
2030,3.0,188.0,278.15
2031,3.0,188.0,278.15
2032,3.0,188.0,278.15
2033,3.0,188.0,278.15
2034,3.0,188.0,278.15
2035,3.0,187.0,278.15
2036,3.0,187.0,278.15
2037,3.0,187.0,278.15
2038,3.0,187.0,278.15
2039,3.0,187.0,278.15
2040,3.0,187.0,278.15
2041,3.0,179.0,278.15
2042,3.0,179.0,278.15
2043,3.0,179.0,278.15
2044,3.0,179.0,278.15
2045,3.0,179.0,277.15
2046,3.0,168.0,277.15
2047,3.0,168.0,277.15
2048,3.0,168.0,277.15
2049,3.0,168.0,277.15
2050,3.0,168.0,277.15
2051,3.0,161.0,277.15
2052,3.0,161.0,277.15
2053,3.0,161.0,277.15
2054,3.0,161.0,277.15
2055,3.0,161.0,277.15
2056,3.0,161.0,277.15
2057,3.0,154.0,277.15
2058,3.0,154.0,277.15
2059,2.0,154.0,277.15
2060,2.0,154.0,277.15
2061,2.0,154.0,277.15
2062,2.0,154.0,277.15
2063,2.0,154.0,277.15
2064,2.0,154.0,277.15
2065,2.0,151.0,277.15
2066,2.0,151.0,277.15
2067,2.0,151.0,277.15
2068,2.0,151.0,277.15
2069,2.0,150.333333333,277.483333333
2070,2.0,149.666666667,277.816666667
2071,2.0,149.0,278.15
2072,2.0,148.25,278.4
2073,2.0,147.5,278.65
2074,2.0,146.75,278.9
2075,2.0,146.0,279.15
2076,2.0,146.0,279.483333333
2077,2.0,146.0,279.816666667
2078,2.0,146.0,280.15
2079,2.0,144.333333333,280.483333333
2080,2.0,142.666666667,280.816666667
2081,2.0,141.0,281.15
2082,2.0,141.0,281.15
2083,2.0,141.0,281.65
2084,2.0,141.0,282.15
2085,2.0,141.0,282.15
2086,2.0,141.0,282.15
2087,2.0,141.0,282.15
2088,2.0,141.0,282.15
2089,2.0,141.0,282.15
2090,2.0,141.0,282.15
2091,2.0,141.0,282.15
2092,2.0,143.0,282.15
2093,2.0,123.0,282.15
2094,2.0,123.0,282.15
2095,2.0,123.0,282.15
2096,2.0,123.0,283.15
2097,2.0,123.0,283.15
2098,2.0,123.0,283.15
2099,2.0,97.0,283.15
2100,2.0,97.0,283.15
2101,2.0,97.0,283.65
2102,2.0,97.0,284.15
2103,2.0,97.0,284.15
2104,2.0,97.0,284.15
2105,2.0,84.0,284.15
2106,2.0,84.0,284.15
2107,2.0,84.0,284.15
2108,2.0,84.0,284.15
2109,2.0,84.0,284.15
2110,2.0,84.0,284.15
2111,2.0,83.5,283.65
2112,2.0,83.0,283.15
2113,2.0,83.0,284.15
2114,2.0,83.0,283.65
2115,2.0,83.0,283.15
2116,2.0,83.0,283.15
2117,2.0,83.0,283.15
2118,2.0,83.0,283.15
2119,2.0,83.0,283.15
2120,2.0,83.0,282.15
2121,2.0,83.0,282.15
2122,2.0,81.0,282.15
2123,2.0,80.0,282.15
2124,2.0,80.0,281.15
2125,2.0,80.0,281.15
2126,2.0,80.0,281.15
2127,2.0,80.0,281.15
2128,2.0,80.0,281.15
2129,2.0,79.0,280.15
2130,2.0,79.0,280.15
2131,2.0,79.0,280.15
2132,2.0,79.0,280.15
2133,2.0,79.0,280.15
2134,2.0,84.5,280.15
2135,2.0,90.0,280.15
2136,2.0,90.0,280.15
2137,2.0,90.0,280.15
2138,2.0,90.0,279.65
2139,2.0,90.0,279.15
2140,2.0,90.0,279.15
2141,2.0,90.0,279.15
2142,2.0,90.0,279.15
2143,2.0,90.0,279.15
2144,2.0,90.0,279.15
2145,2.0,90.0,279.15
2146,2.0,103.5,279.15
2147,2.0,117.0,279.15
2148,2.0,117.0,279.15
2149,2.0,117.0,279.15
2150,2.0,117.0,278.15
2151,2.0,117.0,278.15
2152,2.0,117.0,278.15
2153,2.0,134.0,278.15
2154,2.0,134.0,278.15
2155,2.0,134.0,278.15
2156,2.0,134.0,278.15
2157,2.0,134.0,278.15
2158,2.0,134.0,278.15
2159,2.0,132.0,278.15
2160,2.0,132.0,277.65
2161,2.0,132.0,277.15
2162,2.0,132.0,277.15
2163,2.0,132.0,277.15
2164,2.0,132.0,277.15
2165,2.0,128.0,277.15
2166,2.0,128.0,277.15
2167,2.0,128.0,277.15
2168,2.0,128.0,277.15
2169,2.0,128.0,276.65
2170,2.0,128.0,276.15
2171,2.0,128.0,276.15
2172,2.0,128.0,276.15
2173,2.0,136.0,276.15
2174,2.0,136.0,276.15
2175,2.0,136.0,276.15
2176,2.0,136.0,276.15
2177,2.0,136.0,276.15
2178,2.0,136.0,276.15
2179,2.0,136.0,276.15
2180,2.0,136.0,276.15
2181,2.0,136.0,276.15
2182,2.0,139.0,276.15
2183,2.0,143.0,276.15
2184,2.0,143.0,276.15
2185,2.0,143.0,276.15
2186,2.0,143.0,276.15
2187,2.0,143.0,276.15
2188,2.0,143.0,276.15
2189,2.0,127.0,276.15
2190,2.0,127.0,276.15
2191,2.0,127.0,276.15
2192,2.0,127.0,276.15
2193,2.0,127.0,276.15
2194,2.0,127.0,276.15
2195,2.0,120.0,275.15
2196,2.0,120.0,276.15
2197,2.0,120.0,276.15
2198,2.0,120.0,275.15
2199,2.0,120.0,275.15
2200,2.0,120.0,275.15
2201,2.0,119.0,275.15
2202,2.0,119.0,275.15
2203,2.0,119.0,276.15
2204,2.0,119.0,276.15
2205,2.0,119.0,276.15
2206,8.0,119.0,276.15
2207,8.0,115.0,276.15
2208,8.0,115.0,276.15
2209,8.0,115.0,276.15
2210,8.0,115.0,276.15
2211,8.0,115.0,276.15
2212,8.0,115.0,276.15
2213,8.0,111.0,276.15
2214,8.0,111.0,276.15
2215,8.0,111.0,276.15
2216,8.0,111.0,276.15
2217,8.0,111.0,276.15
2218,8.0,111.0,276.15
2219,8.0,117.0,276.15
2220,8.0,117.0,276.15
2221,8.0,117.0,277.15
2222,8.0,117.0,277.15
2223,8.0,117.0,277.65
2224,8.0,117.0,278.15
2225,8.0,128.0,278.65
2226,8.0,128.0,279.15
2227,8.0,128.0,279.15
2228,8.0,128.0,279.15
2229,2.0,128.0,280.15
2230,2.0,128.0,281.15
2231,2.0,128.0,281.15
2232,2.0,149.0,281.65
2233,2.0,149.0,282.15
2234,2.0,149.0,282.15
2235,2.0,149.0,282.15
2236,2.0,149.0,282.15
2237,2.0,161.0,282.15
2238,2.0,161.0,283.15
2239,2.0,161.0,283.15
2240,2.0,161.0,283.15
2241,2.0,161.0,283.15
2242,2.0,161.0,283.15
2243,2.0,153.0,283.15
2244,2.0,153.0,283.15
2245,2.0,153.0,284.15
2246,2.0,153.0,284.15
2247,2.0,153.0,284.15
2248,2.0,153.0,284.15
2249,2.0,128.0,284.15
2250,2.0,128.0,284.15
2251,2.0,128.0,284.15
2252,2.0,128.0,284.15
2253,2.0,128.0,284.15
2254,2.0,128.0,284.15
2255,2.0,122.0,284.15
2256,2.0,122.0,284.15
2257,2.0,122.0,284.15
2258,2.0,122.0,284.15
2259,2.0,122.0,284.15
2260,2.0,118.5,284.15
2261,2.0,115.0,284.15
2262,2.0,115.0,284.15
2263,2.0,115.0,283.65
2264,2.0,115.0,283.15
2265,2.0,115.0,283.15
2266,2.0,115.0,283.15
2267,2.0,106.0,283.15
2268,2.0,106.0,283.15
2269,2.0,106.0,282.65
2270,2.0,106.0,282.15
2271,2.0,106.0,282.15
2272,2.0,106.0,282.15
2273,2.0,108.0,282.15
2274,2.0,108.0,282.15
2275,2.0,108.0,282.15
2276,2.0,108.0,281.65
2277,2.0,108.0,281.15
2278,2.0,108.0,281.15
2279,2.0,114.0,281.15
2280,2.0,120.0,281.15
2281,2.0,120.0,281.65
2282,2.0,120.0,282.15
2283,3.0,120.0,281.15
2284,3.0,119.5,281.15
2285,3.0,119.0,281.15
2286,3.0,119.0,281.15
2287,3.0,119.0,281.15
2288,3.0,119.0,281.15
2289,3.0,119.0,281.65
2290,3.0,119.0,282.15
2291,3.0,113.0,282.15
2292,3.0,113.0,282.15
2293,4.0,113.0,282.15
2294,4.0,113.0,281.15
2295,4.0,113.0,281.15
2296,4.0,113.0,281.15
2297,4.0,113.0,280.65
2298,4.0,108.0,280.15
2299,4.0,108.0,280.15
2300,4.0,108.0,280.15
2301,4.0,108.0,280.15
2302,4.0,108.0,280.15
2303,4.0,105.0,280.15
2304,4.0,105.0,280.15
2305,4.0,105.0,280.15
2306,4.0,105.0,280.15
2307,4.0,105.0,280.15
2308,4.0,105.0,280.15
2309,4.0,112.0,280.15
2310,4.0,112.0,280.15
2311,4.0,112.0,280.15
2312,4.0,112.0,280.15
2313,4.0,112.0,280.15
2314,4.0,112.0,280.15
2315,4.0,118.0,280.15
2316,4.0,118.0,280.15
2317,4.0,118.0,280.15
2318,4.0,118.0,280.15
2319,4.0,118.0,279.65
2320,4.0,118.0,279.15
2321,4.0,115.0,279.15
2322,4.0,115.0,279.15
2323,4.0,115.0,279.15
2324,4.0,115.0,279.15
2325,4.0,115.0,279.15
2326,4.0,115.0,279.15
2327,4.0,117.0,279.15
2328,4.0,117.0,279.15
2329,4.0,117.0,279.15
2330,4.0,117.0,279.15
2331,4.0,117.0,279.15
2332,4.0,117.0,279.15
2333,4.0,117.0,279.15
2334,4.0,110.0,279.15
2335,4.0,110.0,279.15
2336,4.0,110.0,279.15
2337,4.0,110.0,279.15
2338,4.0,110.0,279.15
2339,4.0,110.0,279.15
2340,4.0,102.0,279.15
2341,4.0,102.0,279.15
2342,4.0,102.0,279.15
2343,4.0,102.0,279.15
2344,4.0,102.0,279.15
2345,4.0,102.0,279.15
2346,4.0,104.0,279.15
2347,8.0,104.0,279.15
2348,8.0,104.0,279.15
2349,8.0,104.0,279.15
2350,8.0,104.0,279.15
2351,8.0,97.0,279.15
2352,8.0,97.0,279.15
2353,8.0,97.0,279.15
2354,8.0,97.0,279.15
2355,4.0,97.0,279.15
2356,4.0,97.0,279.15
2357,4.0,93.0,279.15
2358,4.0,93.0,279.15
2359,4.0,93.0,279.15
2360,4.0,93.0,279.15
2361,4.0,93.0,279.15
2362,4.0,93.0,279.15
2363,4.0,75.0,279.15
2364,4.0,75.0,279.15
2365,4.0,75.0,279.15
2366,4.0,75.0,279.15
2367,4.0,75.0,279.15
2368,4.0,75.0,279.15
2369,4.0,75.0,279.15
2370,4.0,55.0,279.15
2371,4.0,55.0,279.15
2372,4.0,55.0,279.15
2373,4.0,55.0,279.15
2374,4.0,55.0,279.15
2375,4.0,58.0,279.15
2376,4.0,58.0,279.15
2377,4.0,58.0,279.15
2378,4.0,58.0,279.15
2379,4.0,58.0,279.15
2380,4.0,58.0,279.15
2381,4.0,53.0,279.15
2382,4.0,53.0,279.15
2383,4.0,53.0,279.15
2384,4.0,53.0,279.15
2385,4.0,53.0,279.15
2386,4.0,53.0,279.15
2387,4.0,51.0,279.15
2388,4.0,51.0,279.15
2389,4.0,51.0,279.15
2390,4.0,51.0,279.15
2391,4.0,51.0,279.15
2392,4.0,51.0,279.15
2393,4.0,50.0,279.15
2394,4.0,50.0,279.15
2395,4.0,50.0,279.15
2396,4.0,50.0,279.15
2397,4.0,50.0,279.15
2398,4.0,50.0,279.15
2399,4.0,48.0,279.15
2400,4.0,48.0,279.15
2401,4.0,48.0,279.15
2402,4.0,48.0,279.15
2403,4.0,48.0,279.15
2404,4.0,48.0,279.15
2405,4.0,52.0,279.15
2406,4.0,52.0,279.15
2407,4.0,52.0,279.15
2408,4.0,52.0,279.15
2409,4.0,52.0,279.15
2410,4.0,59.5,279.15
2411,4.0,67.0,279.15
2412,4.0,67.0,279.15
2413,4.0,67.0,278.15
2414,4.0,67.0,278.15
2415,4.0,67.0,278.15
2416,4.0,67.0,278.15
2417,4.0,85.0,278.15
2418,4.0,85.0,278.15
2419,4.0,85.0,278.15
2420,4.0,85.0,278.15
2421,4.0,85.0,278.15
2422,4.0,85.0,278.15
2423,4.0,95.5,278.15
2424,4.0,106.0,278.15
2425,4.0,106.0,277.65
2426,4.0,106.0,277.15
2427,2.0,106.0,277.15
2428,2.0,106.0,277.15
2429,2.0,102.0,277.15
2430,2.0,102.0,277.15
2431,2.0,102.0,276.15
2432,2.0,102.0,276.15
2433,2.0,102.0,276.15
2434,2.0,102.0,276.15
2435,2.0,96.0,276.15
2436,2.0,96.0,276.15
2437,3.0,96.0,276.15
2438,3.0,96.0,276.15
2439,3.0,96.0,276.15
2440,3.0,96.0,277.15
2441,3.0,96.0,277.15
2442,3.0,96.0,277.15
2443,3.0,96.0,276.15
2444,3.0,96.0,276.15
2445,3.0,96.0,276.15
2446,3.0,91.0,276.15
2447,3.0,88.0,276.15
2448,3.0,88.0,276.15
2449,3.0,88.0,276.15
2450,3.0,88.0,276.15
2451,3.0,88.0,276.15
2452,3.0,88.0,276.15
2453,3.0,88.0,276.15
2454,3.0,82.0,276.15
2455,3.0,82.0,276.15
2456,3.0,82.0,276.15
2457,3.0,82.0,276.15
2458,3.0,82.0,276.15
2459,3.0,78.0,276.15
2460,3.0,78.0,276.15
2461,3.0,78.0,276.15
2462,3.0,78.0,276.15
2463,3.0,78.0,276.15
2464,3.0,78.0,276.15
2465,3.0,74.0,276.15
2466,3.0,74.0,276.15
2467,3.0,74.0,276.15
2468,3.0,74.0,276.15
2469,3.0,74.0,276.15
2470,3.0,74.0,276.15
2471,3.0,72.0,276.15
2472,3.0,72.0,276.15
2473,3.0,72.0,276.15
2474,3.0,72.0,275.15
2475,3.0,72.0,275.15
2476,3.0,72.0,276.15
2477,3.0,72.0,275.65
2478,3.0,72.0,275.15
2479,3.0,72.0,275.15
2480,3.0,72.0,275.15
2481,3.0,72.0,275.15
2482,3.0,72.0,275.65
2483,3.0,72.0,276.15
2484,3.0,72.0,276.15
2485,3.0,72.0,276.15
2486,3.0,72.0,276.15
2487,3.0,72.0,276.15
2488,3.0,72.0,276.15
2489,3.0,81.0,276.15
2490,3.0,81.0,276.15
2491,2.0,81.0,276.15
2492,2.0,81.0,276.15
2493,2.0,81.0,276.15
2494,2.0,81.0,276.15
2495,2.0,90.5,276.15
2496,2.0,100.0,276.15
2497,2.0,100.0,276.15
2498,2.0,100.0,276.65
2499,2.0,100.0,277.15
2500,2.0,126.5,277.15
2501,2.0,153.0,277.15
2502,2.0,153.0,277.15
2503,2.0,153.0,277.15
2504,2.0,153.0,277.15
2505,2.0,153.0,277.15
2506,2.0,153.0,277.15
2507,2.0,212.0,277.15
2508,2.0,271.0,277.15
2509,2.0,271.0,277.65
2510,9.0,271.0,278.15
2511,9.0,253.25,278.15
2512,9.0,235.5,278.15
2513,2.0,217.75,278.15
2514,2.0,200.0,278.15
2515,2.0,200.0,278.15
2516,2.0,200.0,278.15
2517,2.0,200.0,278.65
2518,2.0,200.0,279.15
2519,2.0,227.0,279.15
2520,2.0,227.0,279.15
2521,2.0,227.0,279.15
2522,2.0,227.0,279.15
2523,2.0,227.0,279.15
2524,2.0,227.0,280.15
2525,9.0,247.0,280.15
2526,9.0,247.0,279.15
2527,9.0,247.0,279.15
2528,9.0,247.0,278.15
2529,9.0,247.0,278.15
2530,2.0,247.0,278.15
2531,2.0,247.0,278.15
2532,2.0,255.0,278.65
2533,9.0,263.0,279.15
2534,9.0,263.0,279.15
2535,2.0,263.0,279.15
2536,2.0,263.0,279.15
2537,9.0,276.0,279.15
2538,9.0,276.0,279.15
2539,9.0,276.0,279.15
2540,9.0,276.0,278.65
2541,9.0,276.0,278.15
2542,9.0,276.0,279.15
2543,9.0,263.0,278.15
2544,9.0,263.0,278.15
2545,2.0,263.0,278.15
2546,2.0,263.0,278.15
2547,2.0,263.0,278.15
2548,2.0,263.0,278.15
2549,2.0,261.5,278.15
2550,2.0,260.0,278.15
2551,2.0,260.0,278.15
2552,2.0,260.0,278.15
2553,2.0,260.0,278.15
2554,2.0,260.0,278.15
2555,2.0,244.0,278.15
2556,2.0,244.0,278.15
2557,2.0,244.0,278.15
2558,2.0,244.0,277.15
2559,2.0,244.0,277.15
2560,2.0,244.0,277.15
2561,2.0,232.0,277.15
2562,2.0,232.0,277.15
2563,2.0,232.0,277.15
2564,2.0,232.0,277.15
2565,2.0,232.0,276.65
2566,2.0,232.0,276.15
2567,2.0,238.0,276.15
2568,2.0,238.0,276.15
2569,2.0,238.0,276.15
2570,2.0,238.0,276.15
2571,2.0,238.0,276.15
2572,2.0,238.0,276.15
2573,2.0,238.0,276.15
2574,2.0,238.0,276.15
2575,2.0,238.0,276.15
2576,2.0,235.333333333,276.15
2577,2.0,232.666666667,276.15
2578,2.0,230.0,276.15
2579,2.0,216.5,276.15
2580,2.0,203.0,276.15
2581,2.0,203.0,276.15
2582,2.0,203.0,276.15
2583,2.0,203.0,276.15
2584,2.0,203.0,276.15
2585,2.0,203.0,276.15
2586,2.0,203.0,276.15
2587,2.0,203.0,276.15
2588,2.0,203.0,276.15
2589,2.0,203.0,276.15
2590,2.0,195.0,276.15
2591,2.0,195.0,276.15
2592,2.0,195.0,276.15
2593,2.0,195.0,276.15
2594,2.0,195.0,276.15
2595,2.0,195.0,276.15
2596,2.0,198.0,276.15
2597,2.0,203.0,275.15
2598,1.0,203.0,275.15
2599,1.0,203.0,275.15
2600,1.0,203.0,275.15
2601,1.0,203.0,275.15
2602,1.0,203.0,275.15
2603,1.0,199.0,275.15
2604,1.0,199.0,275.15
2605,1.0,199.0,275.15
2606,1.0,199.0,275.15
2607,1.0,199.0,275.15
2608,1.0,199.0,275.15
2609,1.0,199.0,274.15
2610,1.0,186.0,274.15
2611,1.0,186.0,274.15
2612,1.0,186.0,274.15
2613,1.0,186.0,274.15
2614,1.0,186.0,274.15
2615,1.0,173.0,274.15
2616,1.0,173.0,274.15
2617,1.0,173.0,274.15
2618,1.0,173.0,274.15
2619,1.0,173.0,274.15
2620,1.0,173.0,274.15
2621,1.0,173.0,274.15
2622,1.0,159.0,274.15
2623,1.0,159.0,274.15
2624,1.0,159.0,273.65
2625,1.0,159.0,273.15
2626,1.0,159.0,273.15
2627,1.0,150.0,273.15
2628,1.0,150.0,273.15
2629,1.0,150.0,273.15
2630,1.0,150.0,273.15
2631,1.0,150.0,273.15
2632,1.0,150.0,273.15
2633,1.0,148.0,273.15
2634,1.0,148.0,273.15
2635,2.0,148.0,273.15
2636,2.0,148.0,273.15
2637,2.0,148.0,273.15
2638,2.0,148.0,273.15
2639,2.0,151.0,273.15
2640,2.0,151.0,273.15
2641,2.0,151.0,273.15
2642,2.0,151.0,273.15
2643,2.0,151.0,273.65
2644,2.0,151.0,274.15
2645,2.0,155.5,274.15
2646,2.0,160.0,274.15
2647,2.0,160.0,274.65
2648,2.0,160.0,275.15
2649,2.0,160.0,275.15
2650,2.0,160.0,275.15
2651,2.0,160.0,275.65
2652,2.0,160.0,276.15
2653,2.0,160.0,276.15
2654,2.0,160.0,276.15
2655,2.0,160.0,276.15
2656,2.0,160.0,276.15
2657,2.0,160.0,276.15
2658,2.0,160.0,276.15
2659,2.0,160.0,276.15
2660,2.0,160.0,276.15
2661,2.0,160.0,276.65
2662,2.0,160.0,277.15
2663,2.0,160.0,277.15
2664,2.0,151.0,277.15
2665,2.0,151.0,277.15
2666,2.0,151.0,277.15
2667,2.0,151.0,277.15
2668,2.0,151.0,277.15
2669,2.0,124.0,277.15
2670,2.0,124.0,277.4
2671,2.0,124.0,277.65
2672,2.0,124.0,278.15
2673,2.0,124.0,278.15
2674,2.0,124.0,278.15
2675,2.0,114.0,278.15
2676,2.0,114.0,278.15
2677,2.0,114.0,278.15
2678,2.0,114.0,278.15
2679,2.0,114.0,278.15
2680,2.0,114.0,278.15
2681,2.0,103.0,278.15
2682,2.0,103.0,278.15
2683,2.0,103.0,278.15
2684,2.0,103.0,278.15
2685,2.0,103.0,278.15
2686,2.0,103.0,278.15
2687,2.0,96.0,278.15
2688,2.0,96.0,278.15
2689,2.0,96.0,278.15
2690,2.0,96.0,277.65
2691,2.0,96.0,277.15
2692,2.0,96.0,277.15
2693,2.0,96.0,277.15
2694,2.0,96.0,277.15
2695,2.0,96.0,277.15
2696,2.0,96.0,277.15
2697,2.0,93.5,276.65
2698,2.0,91.0,276.15
2699,2.0,91.0,276.15
2700,2.0,91.0,276.15
2701,2.0,91.0,276.15
2702,2.0,91.0,276.15
2703,2.0,91.0,276.15
2704,2.0,94.5,276.15
2705,2.0,98.0,276.15
2706,2.0,98.0,276.15
2707,2.0,98.0,276.15
2708,2.0,98.0,276.15
2709,2.0,98.0,276.15
2710,2.0,98.0,276.15
2711,2.0,98.0,276.15
2712,2.0,98.0,276.15
2713,2.0,98.0,276.15
2714,1.0,98.0,276.15
2715,1.0,98.0,276.15
2716,1.0,98.75,276.025
2717,1.0,99.5,275.9
2718,1.0,100.25,275.775
2719,1.0,101.0,275.65
2720,1.0,101.75,275.525
2721,1.0,102.5,275.4
2722,1.0,103.25,275.275
2723,1.0,104.0,275.15
2724,1.0,108.0,274.65
2725,2.0,112.0,274.15
2726,2.0,112.0,274.15
2727,2.0,112.0,274.15
2728,2.0,112.0,275.15
2729,2.0,112.0,274.15
2730,2.0,112.0,274.15
2731,2.0,112.0,274.15
2732,2.0,112.0,274.15
2733,2.0,112.0,274.15
2734,2.0,102.0,274.15
2735,2.0,102.0,274.15
2736,2.0,102.0,274.15
2737,2.0,102.0,274.15
2738,2.0,102.0,274.15
2739,2.0,102.0,274.15
2740,2.0,100.0,274.15
2741,2.0,100.0,274.15
2742,2.0,108.0,274.15
2743,2.0,108.0,274.15
2744,2.0,108.0,274.15
2745,2.0,108.0,273.65
2746,2.0,108.0,273.15
2747,2.0,108.0,273.15
2748,2.0,108.0,273.15
2749,2.0,108.0,273.15
2750,2.0,108.0,273.15
2751,2.0,108.0,273.15
2752,2.0,108.0,274.15
2753,2.0,106.0,273.65
2754,2.0,106.0,273.65
2755,2.0,106.0,274.15
2756,2.0,106.0,274.15
2757,2.0,106.0,274.15
2758,2.0,106.0,274.15
2759,2.0,107.0,274.15
2760,2.0,107.0,274.15
2761,2.0,107.0,274.15
2762,2.0,107.0,274.15
2763,2.0,107.0,274.15
2764,2.0,107.0,274.15
2765,2.0,107.0,274.15
2766,2.0,112.0,274.15
2767,2.0,112.0,274.15
2768,2.0,112.0,274.15
2769,2.0,112.0,274.15
2770,2.0,112.0,274.15
2771,2.0,110.0,274.15
2772,2.0,110.0,274.15
2773,2.0,110.0,274.15
2774,2.0,110.0,274.15
2775,2.0,110.0,274.15
2776,2.0,110.0,274.15
2777,2.0,106.0,274.15
2778,2.0,106.0,274.15
2779,1.0,106.0,274.15
2780,1.0,106.0,274.15
2781,1.0,106.0,274.15
2782,1.0,106.0,274.15
2783,1.0,94.0,274.15
2784,1.0,94.0,274.15
2785,1.0,94.0,274.15
2786,2.0,94.0,274.15
2787,2.0,94.0,274.15
2788,2.0,88.0,274.15
2789,2.0,82.0,274.15
2790,2.0,82.0,274.65
2791,2.0,82.0,275.15
2792,2.0,82.0,275.15
2793,2.0,82.0,275.15
2794,2.0,82.0,275.15
2795,2.0,81.7441860465,275.142248062
2796,2.0,81.488372093,275.134496124
2797,2.0,81.2325581395,275.126744186
2798,2.0,80.976744186,275.118992248
2799,2.0,80.7209302326,275.11124031
2800,2.0,80.4651162791,275.103488372
2801,2.0,80.2093023256,275.095736434
2802,2.0,79.9534883721,275.087984496
2803,2.0,79.6976744186,275.080232558
2804,2.0,79.4418604651,275.07248062
2805,2.0,79.1860465116,275.064728682
2806,2.0,78.9302325581,275.056976744
2807,2.0,78.6744186047,275.049224806
2808,2.0,78.4186046512,275.041472868
2809,2.0,78.1627906977,275.03372093
2810,2.0,77.9069767442,275.025968992
2811,2.0,77.6511627907,275.018217054
2812,2.0,77.3953488372,275.010465116
2813,2.0,77.1395348837,275.002713178
2814,2.0,76.8837209302,274.99496124
2815,2.0,76.6279069767,274.987209302
2816,2.0,76.3720930233,274.979457364
2817,2.0,76.1162790698,274.971705426
2818,2.0,75.8604651163,274.963953488
2819,2.0,75.6046511628,274.95620155
2820,2.0,75.3488372093,274.948449612
2821,2.0,75.0930232558,274.940697674
2822,2.0,74.8372093023,274.932945736
2823,2.0,74.5813953488,274.925193798
2824,2.0,74.3255813953,274.91744186
2825,2.0,74.0697674419,274.909689922
2826,2.0,73.8139534884,274.901937984
2827,2.0,73.5581395349,274.894186047
2828,2.0,73.3023255814,274.886434109
2829,2.0,73.0465116279,274.878682171
2830,2.0,72.7906976744,274.870930233
2831,2.0,72.5348837209,274.863178295
2832,2.0,72.2790697674,274.855426357
2833,2.0,72.023255814,274.847674419
2834,2.0,71.7674418605,274.839922481
2835,2.0,71.511627907,274.832170543
2836,2.0,71.2558139535,274.824418605
2837,2.0,71.0,274.816666667
2838,2.0,70.7441860465,274.808914729
2839,2.0,70.488372093,274.801162791
2840,2.0,70.2325581395,274.793410853
